process,pump_make,pump_model,pump_runtime_hrs,status
Etch,Busch,B500,4563.5,Running
CVD,Busch,B1500,9142.6,Failed
Etch,Busch,B1500,19030.3,Failed
Diffusion,Busch,B2500,37076.5,Running
Etch,Busch,B500,14632.8,Failed
CVD,Busch,B500,54005.4,Failed
Etch,Busch,B2500,42681.9,Failed
Etch,Busch,B2500,39169.3,Failed
CVD,Edwards,E1000,29109.4,Failed
Diffusion,Edwards,E1000,9708.9,Failed
Etch,Busch,B1500,26168.4,Failed
Etch,Edwards,E3000,8298.8,Failed
Diffusion,Busch,B2500,16188.2,Failed
Etch,Edwards,E3000,6066.2,Failed
Diffusion,Edwards,E1000,44019.9,Running
Etch,Busch,B2500,41626.3,Failed
Etch,Busch,B2500,12079.7,Failed
Diffusion,Busch,B1500,32623.6,Failed
Diffusion,Busch,B2500,31223.0,Running
Etch,Busch,B2500,52822.9,Failed
Etch,Edwards,E3000,2421.5,Running
Etch,Busch,B1500,6944.2,Running
Etch,Busch,B1500,13504.6,Failed
Diffusion,Edwards,E1000,25837.9,Running
Diffusion,Busch,B2500,34155.8,Failed
Etch,Busch,B1500,31016.7,Failed
CVD,Edwards,E2000,12647.4,Failed
Diffusion,Busch,B2500,21250.8,Failed
Etch,Busch,B1500,17534.0,Failed
CVD,Busch,B2500,61480.7,Failed
CVD,Busch,B1500,33735.9,Failed
Etch,Busch,B2500,19095.2,Failed
Etch,Busch,B1500,44906.9,Failed
Etch,Edwards,E3000,10351.5,Running
Diffusion,Busch,B1500,3001.6,Failed
Etch,Edwards,E3000,8073.4,Running
CVD,Busch,B2500,34761.8,Failed
Diffusion,Edwards,E2000,10237.9,Running
Etch,Edwards,E3000,5950.1,Failed
CVD,Edwards,E1000,20547.7,Failed
Etch,Busch,B1500,25935.4,Failed
Etch,Edwards,E2000,10476.5,Failed
CVD,Edwards,E2000,8458.4,Failed
Diffusion,Edwards,E3000,27153.9,Failed
CVD,Edwards,E1000,2030.0,Running
Diffusion,Busch,B2500,55945.4,Failed
CVD,Edwards,E1000,11643.9,Failed
Etch,Busch,B1500,23455.6,Failed
CVD,Edwards,E2000,19163.9,Running
Etch,Edwards,E2000,10446.3,Running
Etch,Busch,B500,21319.6,Failed
CVD,Edwards,E1000,12053.7,Running
Etch,Busch,B1500,31482.4,Failed
Diffusion,Busch,B2500,42466.1,Running
CVD,Edwards,E1000,6641.1,Failed
CVD,Busch,B500,52684.6,Running
CVD,Busch,B2500,46504.3,Running
Etch,Busch,B2500,40388.0,Failed
Etch,Busch,B1500,26732.2,Failed
Etch,Busch,B1500,12353.2,Running
Etch,Edwards,E1000,6930.4,Failed
Etch,Edwards,E3000,10502.5,Running
Diffusion,Edwards,E1000,22129.4,Running
Diffusion,Busch,B2500,13686.2,Failed
Etch,Edwards,E2000,30152.2,Failed
Etch,Busch,B500,5444.0,Running
Diffusion,Edwards,E2000,40148.9,Failed
Etch,Busch,B2500,42483.1,Failed
Diffusion,Busch,B1500,16980.4,Failed
CVD,Busch,B500,38431.1,Running
CVD,Edwards,E3000,21598.9,Failed
Diffusion,Busch,B1500,16337.6,Failed
Etch,Busch,B1500,42281.9,Failed
Diffusion,Edwards,E3000,37959.9,Running
CVD,Busch,B2500,57784.4,Failed
Etch,Busch,B2500,33872.2,Failed
Etch,Edwards,E2000,25679.9,Failed
Etch,Busch,B500,16069.7,Failed
Etch,Busch,B1500,19178.1,Failed
Etch,Busch,B500,6505.2,Failed
Etch,Busch,B2500,13588.4,Running
Diffusion,Edwards,E2000,37945.8,Failed
Diffusion,Edwards,E1000,19588.1,Failed
Diffusion,Edwards,E2000,16618.9,Failed
Diffusion,Busch,B2500,24856.9,Running
Etch,Busch,B1500,24411.0,Running
CVD,Edwards,E3000,17832.2,Failed
Etch,Edwards,E2000,20324.6,Failed
Etch,Busch,B500,107.0,Failed
Etch,Edwards,E2000,20960.8,Failed
Diffusion,Edwards,E1000,9352.8,Failed
Diffusion,Edwards,E2000,23020.1,Failed
Etch,Edwards,E1000,9023.1,Running
Diffusion,Edwards,E3000,15975.5,Running
Diffusion,Edwards,E2000,20883.2,Failed
CVD,Edwards,E1000,13934.9,Running
Etch,Edwards,E1000,5312.4,Running
Diffusion,Busch,B1500,36491.2,Failed
CVD,Edwards,E1000,5989.3,Failed
CVD,Edwards,E1000,12057.0,Failed
Etch,Edwards,E1000,6908.4,Running
Etch,Busch,B500,24273.8,Failed
Etch,Edwards,E1000,7670.4,Running
Diffusion,Edwards,E3000,32255.7,Failed
CVD,Busch,B1500,31176.9,Failed
Diffusion,Edwards,E2000,11827.5,Failed
Etch,Busch,B1500,47541.7,Running
Diffusion,Edwards,E1000,31573.0,Failed
Etch,Busch,B2500,34373.9,Failed
Etch,Busch,B500,18331.4,Failed
Etch,Busch,B500,45737.0,Failed
Etch,Busch,B1500,8031.2,Running
Diffusion,Edwards,E2000,18904.7,Failed
Etch,Busch,B1500,14525.6,Running
Diffusion,Edwards,E1000,32998.5,Failed
Etch,Busch,B1500,12032.7,Failed
Etch,Busch,B2500,45008.2,Running
CVD,Edwards,E1000,15041.8,Failed
Diffusion,Edwards,E3000,37825.6,Failed
CVD,Edwards,E1000,20493.5,Running
Etch,Busch,B500,1259.9,Running
CVD,Busch,B2500,25467.1,Failed
CVD,Edwards,E3000,10137.4,Failed
Etch,Busch,B500,1919.2,Running
Etch,Busch,B2500,29529.3,Running
CVD,Busch,B500,27383.8,Failed
Diffusion,Busch,B2500,38375.4,Failed
Etch,Busch,B1500,32984.9,Failed
CVD,Edwards,E1000,10294.3,Running
Etch,Edwards,E2000,13307.0,Running
Etch,Busch,B1500,11170.8,Failed
Etch,Busch,B2500,18039.0,Running
CVD,Edwards,E1000,7196.5,Failed
CVD,Edwards,E1000,26303.0,Failed
CVD,Edwards,E1000,8458.4,Failed
CVD,Busch,B1500,20827.0,Running
Etch,Busch,B2500,26448.3,Running
CVD,Edwards,E1000,42262.6,Failed
Diffusion,Edwards,E1000,7967.2,Running
Diffusion,Edwards,E1000,15285.9,Failed
Etch,Busch,B2500,20034.2,Failed
Diffusion,Edwards,E1000,41198.5,Failed
Diffusion,Edwards,E2000,23656.8,Failed
Etch,Busch,B1500,28143.0,Failed
Etch,Busch,B2500,27219.9,Running
Etch,Edwards,E3000,17228.7,Running
Diffusion,Edwards,E3000,36941.4,Failed
Etch,Edwards,E1000,28132.3,Failed
Etch,Busch,B1500,29995.9,Failed
Diffusion,Edwards,E3000,14619.3,Failed
CVD,Edwards,E3000,1284.5,Failed
Diffusion,Busch,B2500,46111.4,Failed
CVD,Busch,B500,35756.6,Running
Etch,Busch,B1500,15197.6,Failed
Etch,Edwards,E1000,34356.9,Failed
CVD,Edwards,E3000,22728.7,Failed
CVD,Edwards,E1000,16976.6,Running
Etch,Busch,B2500,11335.7,Failed
CVD,Busch,B1500,7505.3,Failed
Diffusion,Busch,B2500,15964.6,Running
Diffusion,Edwards,E3000,38325.7,Running
CVD,Edwards,E1000,18239.0,Failed
Diffusion,Edwards,E3000,7344.9,Failed
CVD,Edwards,E1000,14533.8,Running
Etch,Edwards,E3000,9388.2,Failed
Etch,Busch,B1500,27666.8,Running
Etch,Edwards,E3000,2217.8,Running
CVD,Busch,B2500,17337.8,Failed
Diffusion,Edwards,E2000,23469.5,Failed
CVD,Busch,B500,37732.4,Failed
Etch,Edwards,E2000,19142.5,Failed
Etch,Busch,B2500,10004.6,Failed
Etch,Edwards,E2000,47173.9,Running
Diffusion,Busch,B500,4428.1,Failed
Diffusion,Edwards,E3000,26553.1,Running
Etch,Edwards,E3000,7324.4,Failed
CVD,Edwards,E1000,4014.1,Running
Etch,Busch,B500,17687.8,Failed
Etch,Busch,B2500,40539.4,Running
CVD,Edwards,E1000,13892.8,Failed
Etch,Busch,B500,5405.4,Running
Etch,Busch,B2500,44031.1,Failed
Diffusion,Edwards,E3000,54141.3,Running
Etch,Edwards,E2000,15727.7,Failed
CVD,Edwards,E2000,32255.8,Running
Etch,Edwards,E2000,31161.5,Running
Diffusion,Busch,B2500,26634.6,Failed
Diffusion,Busch,B2500,30483.2,Failed
Etch,Busch,B1500,25718.4,Running
CVD,Edwards,E1000,18696.4,Running
CVD,Edwards,E2000,7216.2,Running
CVD,Busch,B2500,41426.0,Running
CVD,Busch,B500,23163.2,Failed
Diffusion,Busch,B2500,29002.7,Failed
CVD,Busch,B500,56864.2,Failed
CVD,Busch,B500,26027.0,Failed
CVD,Edwards,E1000,17618.9,Failed
Etch,Edwards,E3000,492.4,Running
CVD,Busch,B2500,58181.7,Failed
Diffusion,Edwards,E2000,17597.0,Failed
CVD,Edwards,E3000,9125.4,Running
Diffusion,Busch,B1500,35708.4,Failed
Diffusion,Busch,B2500,61597.5,Failed
Diffusion,Busch,B2500,11744.9,Failed
CVD,Busch,B500,1534.6,Running
Etch,Edwards,E1000,39697.5,Failed
Diffusion,Busch,B2500,36080.6,Running
CVD,Busch,B1500,21277.2,Failed
Etch,Edwards,E2000,25545.4,Failed
Etch,Edwards,E3000,6105.0,Running
CVD,Busch,B1500,14307.3,Failed
Etch,Busch,B1500,28058.8,Failed
Etch,Busch,B2500,23950.7,Failed
Diffusion,Edwards,E2000,15964.0,Running
Etch,Edwards,E3000,28288.0,Failed
CVD,Busch,B500,31716.8,Failed
Etch,Busch,B1500,18129.0,Running
Etch,Edwards,E3000,25133.9,Failed
Diffusion,Edwards,E3000,51145.4,Failed
Diffusion,Busch,B1500,16697.6,Running
Diffusion,Busch,B2500,29029.0,Failed
Diffusion,Edwards,E3000,45471.3,Failed
Diffusion,Edwards,E2000,18199.1,Running
Diffusion,Busch,B2500,39415.6,Running
Etch,Edwards,E1000,39019.6,Running
CVD,Edwards,E2000,22761.0,Failed
CVD,Edwards,E2000,29666.7,Failed
CVD,Busch,B2500,39861.3,Running
Etch,Busch,B2500,33249.8,Running
Etch,Busch,B1500,29317.0,Failed
Diffusion,Edwards,E1000,28331.1,Running
CVD,Edwards,E3000,7347.1,Running
Diffusion,Edwards,E2000,22608.8,Running
CVD,Edwards,E1000,42366.9,Failed
Etch,Busch,B1500,34965.3,Failed
Diffusion,Edwards,E2000,27393.6,Failed
Etch,Busch,B2500,16544.1,Running
CVD,Edwards,E3000,4748.2,Failed
CVD,Busch,B500,11203.6,Running
CVD,Edwards,E1000,4619.3,Failed
Diffusion,Busch,B1500,7594.6,Running
CVD,Edwards,E1000,16321.3,Running
Diffusion,Edwards,E2000,839.0,Running
CVD,Busch,B1500,6690.9,Running
CVD,Edwards,E1000,3779.3,Running
Etch,Busch,B1500,18843.6,Running
Diffusion,Busch,B2500,34567.4,Failed
CVD,Busch,B1500,25897.9,Running
CVD,Edwards,E1000,28728.3,Failed
Diffusion,Edwards,E1000,21048.1,Running
CVD,Edwards,E3000,4584.4,Failed
CVD,Edwards,E2000,14930.0,Running
Diffusion,Edwards,E1000,5395.7,Running
Etch,Busch,B2500,24228.9,Failed
Etch,Busch,B2500,49449.0,Failed
Etch,Busch,B1500,14727.2,Failed
CVD,Busch,B2500,36615.8,Running
Etch,Busch,B2500,43575.0,Failed
CVD,Edwards,E2000,30152.7,Failed
Etch,Busch,B1500,13896.9,Failed
Diffusion,Edwards,E3000,15737.5,Running
CVD,Busch,B2500,39556.1,Running
Etch,Edwards,E1000,16523.8,Running
CVD,Busch,B500,20998.8,Failed
Etch,Edwards,E2000,16031.2,Running
Etch,Busch,B1500,29167.1,Failed
Diffusion,Edwards,E2000,29283.6,Failed
Etch,Edwards,E1000,18897.3,Failed
Etch,Busch,B1500,26361.8,Failed
Diffusion,Edwards,E1000,42477.2,Failed
Etch,Busch,B2500,60875.3,Failed
CVD,Edwards,E1000,6912.5,Running
Diffusion,Busch,B2500,23366.3,Failed
CVD,Edwards,E3000,17782.6,Failed
Etch,Edwards,E1000,17390.0,Failed
Etch,Busch,B1500,4779.1,Failed
Diffusion,Edwards,E3000,31219.7,Running
CVD,Busch,B500,44368.5,Running
Etch,Busch,B1500,20721.4,Failed
Diffusion,Edwards,E2000,14845.8,Failed
Etch,Busch,B500,16523.4,Failed
CVD,Busch,B500,18178.8,Failed
CVD,Edwards,E1000,4383.5,Running
Etch,Edwards,E3000,2190.6,Failed
Etch,Edwards,E3000,21316.9,Failed
Etch,Busch,B500,11852.7,Running
Diffusion,Edwards,E1000,19443.6,Failed
Etch,Busch,B2500,33205.7,Running
CVD,Edwards,E1000,9316.5,Failed
Etch,Busch,B1500,19960.2,Failed
Diffusion,Edwards,E3000,27235.8,Running
CVD,Busch,B500,26111.0,Failed
Etch,Busch,B500,14387.8,Failed
Diffusion,Edwards,E1000,52348.3,Running
Etch,Busch,B2500,43796.2,Failed
Etch,Edwards,E1000,5172.8,Running
Diffusion,Edwards,E3000,34120.0,Failed
Diffusion,Edwards,E3000,31174.9,Failed
CVD,Busch,B2500,57560.0,Failed
Etch,Edwards,E2000,10587.2,Running
CVD,Busch,B500,30093.3,Failed
Etch,Edwards,E2000,37448.1,Running
Diffusion,Edwards,E2000,29565.0,Failed
Etch,Edwards,E2000,19879.8,Running
Etch,Edwards,E2000,21422.1,Running
CVD,Busch,B2500,35625.3,Running
Diffusion,Busch,B1500,17629.4,Running
Diffusion,Edwards,E2000,15581.5,Failed
Etch,Edwards,E3000,37356.0,Failed
Etch,Edwards,E2000,53985.0,Failed
CVD,Busch,B1500,19481.9,Failed
CVD,Busch,B500,12595.1,Failed
Etch,Edwards,E3000,1109.1,Running
Etch,Busch,B2500,32416.8,Running
Etch,Edwards,E1000,40684.5,Failed
CVD,Busch,B2500,38093.1,Failed
Etch,Busch,B1500,16365.5,Failed
CVD,Edwards,E1000,4007.5,Failed
CVD,Edwards,E3000,2802.0,Failed
CVD,Busch,B2500,55549.8,Running
CVD,Busch,B500,25366.9,Running
Etch,Edwards,E1000,6502.0,Running
CVD,Edwards,E1000,2055.4,Running
Diffusion,Edwards,E2000,9801.3,Failed
CVD,Edwards,E2000,5783.1,Running
Diffusion,Edwards,E2000,14421.7,Failed
Etch,Edwards,E2000,53003.3,Running
Diffusion,Edwards,E3000,53013.8,Failed
Diffusion,Edwards,E2000,35878.0,Failed
Etch,Edwards,E1000,42760.0,Failed
CVD,Edwards,E2000,14737.9,Failed
Etch,Edwards,E3000,37018.4,Running
CVD,Edwards,E1000,8422.0,Failed
Etch,Busch,B1500,7020.3,Running
CVD,Edwards,E2000,30343.9,Failed
Etch,Busch,B1500,14704.0,Failed
Diffusion,Edwards,E1000,38735.7,Failed
Etch,Busch,B1500,19695.3,Failed
CVD,Edwards,E1000,26156.9,Failed
CVD,Busch,B500,39161.7,Running
Diffusion,Edwards,E3000,18313.4,Failed
CVD,Edwards,E2000,12267.0,Running
Etch,Busch,B2500,26012.7,Failed
Diffusion,Busch,B2500,35929.0,Failed
Diffusion,Busch,B2500,27959.1,Failed
Etch,Busch,B1500,11277.7,Running
Diffusion,Edwards,E2000,37881.9,Failed
Etch,Busch,B1500,16886.8,Failed
Diffusion,Edwards,E2000,7158.3,Running
CVD,Busch,B1500,4673.3,Failed
CVD,Edwards,E2000,15909.1,Running
CVD,Edwards,E1000,14260.0,Failed
CVD,Busch,B1500,18021.1,Running
CVD,Busch,B500,40216.2,Failed
CVD,Edwards,E2000,11856.0,Failed
Etch,Edwards,E1000,50139.2,Failed
CVD,Busch,B1500,8467.1,Failed
CVD,Edwards,E1000,11527.5,Running
CVD,Edwards,E2000,26930.0,Failed
CVD,Busch,B1500,41558.9,Running
Diffusion,Edwards,E2000,14943.9,Failed
Diffusion,Busch,B2500,34609.6,Failed
Diffusion,Busch,B2500,19779.7,Running
Etch,Busch,B1500,14270.1,Failed
Etch,Busch,B2500,35441.5,Running
Etch,Edwards,E1000,18626.0,Failed
CVD,Edwards,E1000,14739.9,Running
Diffusion,Busch,B2500,26029.2,Running
CVD,Edwards,E1000,33169.8,Failed
CVD,Edwards,E1000,34508.3,Failed
Etch,Busch,B2500,19469.6,Running
Diffusion,Edwards,E1000,17411.2,Failed
Diffusion,Edwards,E2000,8279.9,Failed
CVD,Edwards,E3000,1693.0,Failed
CVD,Edwards,E2000,11944.1,Failed
Diffusion,Busch,B2500,28338.4,Failed
Diffusion,Edwards,E2000,2752.2,Running
Diffusion,Busch,B1500,14020.4,Running
Etch,Edwards,E2000,48413.7,Failed
Etch,Edwards,E1000,2905.7,Failed
Etch,Busch,B500,8732.1,Failed
CVD,Busch,B1500,16683.5,Running
Etch,Edwards,E2000,24695.2,Running
Etch,Edwards,E2000,11550.1,Failed
CVD,Edwards,E3000,14034.6,Running
CVD,Busch,B500,25209.0,Failed
CVD,Edwards,E1000,35138.1,Failed
Diffusion,Edwards,E2000,10152.4,Failed
CVD,Edwards,E3000,9679.2,Failed
Etch,Busch,B2500,21646.9,Running
CVD,Edwards,E1000,29545.6,Failed
Etch,Busch,B2500,25567.4,Failed
Diffusion,Busch,B2500,10175.8,Failed
Diffusion,Busch,B1500,27166.4,Running
Etch,Busch,B2500,22345.0,Failed
CVD,Edwards,E1000,20398.3,Failed
CVD,Busch,B500,38913.7,Failed
CVD,Edwards,E1000,23888.3,Failed
Diffusion,Edwards,E3000,22178.7,Failed
Etch,Busch,B2500,12955.0,Running
Etch,Busch,B1500,45196.9,Failed
Etch,Busch,B2500,36363.4,Failed
Etch,Edwards,E1000,10967.9,Running
CVD,Busch,B2500,40014.6,Failed
Etch,Edwards,E2000,38815.9,Running
Diffusion,Edwards,E2000,16768.9,Running
Etch,Busch,B500,25.5,Running
CVD,Busch,B500,27385.5,Failed
Etch,Busch,B1500,22179.6,Failed
CVD,Edwards,E1000,20932.8,Failed
CVD,Edwards,E1000,8884.3,Failed
Etch,Edwards,E1000,12719.1,Failed
Etch,Busch,B2500,38535.2,Failed
Etch,Busch,B2500,36038.4,Failed
Diffusion,Edwards,E3000,30721.3,Running
CVD,Edwards,E1000,22839.8,Failed
Etch,Busch,B2500,38161.9,Failed
Diffusion,Edwards,E2000,20623.1,Running
CVD,Edwards,E1000,12301.1,Running
Etch,Edwards,E1000,6922.8,Failed
Etch,Busch,B1500,13226.4,Running
Etch,Busch,B2500,25719.8,Running
Diffusion,Edwards,E3000,65860.7,Failed
Etch,Busch,B1500,7027.9,Running
CVD,Edwards,E1000,41583.2,Failed
Diffusion,Edwards,E2000,28536.6,Running
CVD,Busch,B2500,28951.6,Failed
Diffusion,Edwards,E3000,3202.7,Running
CVD,Edwards,E3000,8215.4,Failed
Diffusion,Edwards,E3000,54560.0,Running
Etch,Busch,B1500,3149.9,Running
Etch,Busch,B1500,26604.9,Running
Diffusion,Edwards,E3000,49064.8,Running
Diffusion,Busch,B1500,18277.9,Failed
Diffusion,Busch,B2500,10848.8,Running
Etch,Edwards,E1000,4578.4,Running
CVD,Edwards,E3000,35824.9,Failed
CVD,Edwards,E1000,40566.1,Failed
CVD,Busch,B2500,32256.6,Failed
CVD,Busch,B2500,30772.7,Failed
CVD,Busch,B2500,36756.0,Running
Etch,Busch,B500,10915.4,Failed
CVD,Edwards,E2000,5405.1,Running
Etch,Busch,B2500,39447.9,Failed
Etch,Busch,B500,13634.1,Running
CVD,Edwards,E1000,6894.1,Failed
Diffusion,Busch,B2500,22760.1,Failed
CVD,Edwards,E3000,11751.0,Failed
CVD,Busch,B500,20367.9,Running
CVD,Edwards,E2000,28433.3,Failed
Etch,Edwards,E2000,25374.0,Running
CVD,Edwards,E2000,40257.9,Failed
CVD,Edwards,E2000,21154.0,Failed
Etch,Busch,B1500,21931.0,Failed
Etch,Busch,B2500,31081.5,Running
Etch,Busch,B1500,10091.8,Running
CVD,Busch,B500,18038.3,Failed
Diffusion,Busch,B1500,16632.1,Running
Etch,Edwards,E3000,6959.4,Failed
Diffusion,Edwards,E2000,5837.7,Running
Etch,Edwards,E1000,9435.9,Failed
Etch,Busch,B2500,56877.5,Failed
Etch,Edwards,E3000,32071.8,Failed
CVD,Busch,B500,51840.8,Failed
CVD,Busch,B500,30131.9,Running
Etch,Edwards,E1000,44150.8,Failed
Diffusion,Edwards,E2000,8557.8,Failed
CVD,Busch,B2500,37528.6,Failed
Diffusion,Edwards,E3000,49273.3,Failed
Etch,Edwards,E3000,25759.2,Failed
CVD,Edwards,E1000,12990.6,Failed
Etch,Busch,B1500,12436.2,Failed
CVD,Edwards,E3000,23027.5,Failed
CVD,Edwards,E1000,7180.6,Running
CVD,Busch,B500,41249.8,Running
Diffusion,Edwards,E3000,47666.7,Running
Diffusion,Edwards,E2000,13669.1,Failed
Etch,Edwards,E2000,30090.6,Failed
Diffusion,Edwards,E2000,24469.3,Failed
Diffusion,Busch,B2500,32646.9,Running
Etch,Edwards,E1000,45675.1,Failed
Etch,Edwards,E1000,60526.6,Failed
Diffusion,Edwards,E2000,4707.2,Running
Diffusion,Edwards,E3000,33706.9,Running
CVD,Edwards,E1000,24820.6,Running
Etch,Edwards,E3000,26829.0,Failed
Etch,Busch,B500,6066.9,Running
Etch,Edwards,E3000,20030.1,Failed
CVD,Edwards,E2000,39673.5,Running
Diffusion,Busch,B500,28025.6,Failed
Etch,Edwards,E3000,22288.7,Failed
Etch,Busch,B2500,47458.7,Failed
Etch,Busch,B1500,34655.6,Failed
CVD,Edwards,E1000,15309.0,Failed
Etch,Busch,B1500,17679.1,Running
CVD,Busch,B1500,7848.8,Running
Diffusion,Busch,B2500,34908.4,Failed
CVD,Busch,B1500,17926.8,Failed
Etch,Busch,B1500,21102.9,Failed
CVD,Busch,B1500,6892.7,Running
CVD,Busch,B1500,8074.6,Failed
Diffusion,Edwards,E2000,34003.5,Failed
CVD,Edwards,E1000,7945.2,Failed
Diffusion,Edwards,E1000,23293.5,Failed
Diffusion,Edwards,E2000,16152.2,Failed
Diffusion,Busch,B1500,22915.9,Running
CVD,Busch,B2500,33532.2,Failed
Etch,Busch,B2500,23202.6,Failed
Diffusion,Edwards,E2000,25996.7,Failed
Etch,Edwards,E3000,284.7,Failed
Diffusion,Edwards,E2000,2154.6,Running
Diffusion,Busch,B2500,23101.2,Running
CVD,Edwards,E1000,2318.8,Failed
CVD,Edwards,E1000,48738.0,Failed
CVD,Busch,B2500,43274.0,Failed
Etch,Busch,B500,26899.4,Failed
CVD,Edwards,E3000,16013.8,Failed
Diffusion,Busch,B2500,37214.1,Failed
Diffusion,Edwards,E2000,22175.6,Running
Etch,Busch,B2500,13210.3,Running
Etch,Busch,B2500,16188.4,Running
Diffusion,Busch,B500,3572.1,Failed
Etch,Busch,B1500,18219.8,Failed
Etch,Busch,B2500,18237.7,Failed
Diffusion,Busch,B1500,7226.1,Running
Diffusion,Edwards,E1000,37898.4,Failed
CVD,Edwards,E3000,13958.3,Failed
CVD,Busch,B2500,18134.0,Failed
CVD,Edwards,E1000,12092.1,Failed
Etch,Busch,B1500,31851.4,Failed
CVD,Busch,B500,23652.1,Failed
CVD,Busch,B2500,33031.1,Failed
Etch,Edwards,E3000,42316.1,Failed
CVD,Edwards,E1000,39554.8,Failed
Etch,Busch,B1500,15899.5,Failed
Etch,Edwards,E3000,21095.8,Failed
Diffusion,Busch,B2500,49787.8,Failed
Diffusion,Edwards,E2000,13335.3,Running
Diffusion,Edwards,E3000,30030.0,Failed
Diffusion,Edwards,E2000,1537.1,Running
Etch,Edwards,E1000,10932.2,Running
Diffusion,Busch,B2500,41756.9,Running
CVD,Edwards,E1000,437.0,Failed
Diffusion,Busch,B500,16706.6,Failed
CVD,Edwards,E3000,18422.9,Failed
CVD,Busch,B2500,28424.9,Running
Etch,Busch,B2500,39761.3,Failed
Etch,Edwards,E1000,27247.0,Failed
Etch,Edwards,E2000,24842.3,Running
Diffusion,Busch,B2500,51994.5,Failed
Diffusion,Busch,B2500,35375.3,Running
Etch,Edwards,E1000,12733.1,Failed
CVD,Busch,B500,30028.1,Failed
Etch,Edwards,E1000,27726.4,Failed
CVD,Busch,B2500,61732.7,Failed
Etch,Busch,B2500,31302.9,Running
Diffusion,Edwards,E3000,34134.7,Running
CVD,Busch,B1500,28946.8,Failed
Diffusion,Busch,B2500,48859.8,Running
Diffusion,Edwards,E1000,33726.5,Failed
Etch,Busch,B1500,13880.4,Running
Etch,Busch,B2500,24157.2,Failed
Diffusion,Edwards,E1000,30587.6,Running
CVD,Busch,B500,48704.5,Failed
Etch,Edwards,E1000,27290.7,Failed
CVD,Edwards,E1000,18297.5,Failed
CVD,Busch,B1500,11244.4,Failed
Etch,Busch,B1500,28054.9,Running
Diffusion,Edwards,E1000,21783.1,Running
CVD,Edwards,E1000,3748.7,Running
CVD,Busch,B500,5877.2,Running
Diffusion,Edwards,E3000,43628.0,Failed
CVD,Busch,B500,37728.5,Running
Diffusion,Edwards,E3000,38146.1,Running
Etch,Edwards,E2000,26308.7,Failed
Diffusion,Edwards,E3000,55499.1,Failed
CVD,Edwards,E1000,11235.7,Failed
CVD,Busch,B500,44422.7,Failed
CVD,Edwards,E1000,429.0,Failed
Diffusion,Edwards,E1000,51626.4,Failed
CVD,Edwards,E1000,24820.3,Failed
Etch,Busch,B2500,44797.7,Running
CVD,Edwards,E2000,23511.7,Running
CVD,Edwards,E1000,10471.8,Failed
Etch,Edwards,E1000,25471.0,Failed
CVD,Busch,B500,31364.8,Running
Etch,Busch,B1500,26502.5,Running
CVD,Edwards,E3000,2237.4,Running
CVD,Edwards,E3000,7319.0,Failed
Etch,Busch,B2500,5259.6,Running
CVD,Busch,B500,10330.3,Failed
Diffusion,Edwards,E1000,50901.6,Failed
Diffusion,Edwards,E2000,25753.0,Failed
Etch,Busch,B2500,25289.3,Running
CVD,Edwards,E3000,5634.5,Running
Etch,Edwards,E1000,3367.7,Running
Diffusion,Edwards,E2000,33802.2,Failed
CVD,Busch,B2500,27624.9,Running
Etch,Edwards,E3000,2372.3,Running
Diffusion,Edwards,E2000,11426.9,Failed
CVD,Busch,B500,31174.2,Running
Etch,Busch,B1500,8163.5,Running
Etch,Busch,B500,3291.5,Running
Diffusion,Busch,B2500,19006.5,Running
Etch,Busch,B2500,28170.7,Failed
CVD,Edwards,E2000,16064.1,Failed
Etch,Busch,B1500,23465.8,Failed
CVD,Busch,B500,42917.5,Running
CVD,Edwards,E1000,8011.2,Failed
CVD,Busch,B500,33400.2,Running
Diffusion,Busch,B2500,14546.9,Running
Diffusion,Busch,B2500,32094.6,Failed
Diffusion,Busch,B2500,28861.3,Failed
Diffusion,Edwards,E2000,2086.4,Failed
Diffusion,Edwards,E2000,26412.6,Failed
Etch,Edwards,E1000,5843.4,Running
CVD,Edwards,E3000,20766.2,Failed
Etch,Busch,B500,12038.4,Failed
Diffusion,Edwards,E3000,40660.8,Running
Etch,Busch,B1500,19054.6,Failed
Etch,Busch,B1500,22616.8,Failed
Diffusion,Busch,B2500,36995.2,Running
CVD,Busch,B500,42114.6,Failed
Etch,Busch,B500,35609.5,Failed
Etch,Edwards,E3000,18669.3,Failed
Etch,Edwards,E2000,31631.8,Running
CVD,Busch,B500,37808.9,Failed
Etch,Busch,B1500,35513.3,Failed
Diffusion,Edwards,E2000,16569.7,Failed
Etch,Edwards,E1000,15812.5,Running
Diffusion,Edwards,E3000,33932.1,Failed
Etch,Busch,B500,12891.1,Failed
Diffusion,Busch,B1500,18240.2,Running
Diffusion,Edwards,E3000,45473.3,Running
CVD,Busch,B500,26746.6,Running
CVD,Busch,B2500,49135.6,Failed
Etch,Busch,B1500,11800.7,Failed
CVD,Busch,B1500,4947.6,Running
Diffusion,Edwards,E1000,20323.7,Failed
CVD,Busch,B1500,10681.7,Failed
CVD,Edwards,E1000,11592.3,Failed
CVD,Busch,B500,48671.9,Failed
Diffusion,Busch,B1500,34106.6,Failed
Etch,Busch,B500,1813.3,Running
Diffusion,Edwards,E2000,32970.6,Failed
CVD,Busch,B2500,49760.9,Failed
CVD,Edwards,E2000,11061.1,Running
